Unnamed: 0,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Stream,Duplicated,Kept
6512,Cultura Profética,La Complicidad,0.641,0.744,9.0,-5.636,0.0942,0.155,1.86e-05,0.148,0.669,129.01,364960.0,129369295.0,91427375.0,False,True
6513,Cultura Profética,"Saca, Prende y Sorprende",0.842,0.69,4.0,-6.629,0.176,0.121,4.18e-06,0.416,0.876,85.965,357619.0,43501032.0,69056251.0,False,True
6514,Cultura Profética,Baja la Tensión,0.782,0.773,4.0,-3.843,0.0505,0.166,0.0,0.331,0.775,123.955,266027.0,43221726.0,49694121.0,False,True
6515,Cultura Profética,Rimas Pa' Seducir,0.764,0.314,11.0,-9.911,0.0381,0.803,0.0,0.107,0.399,124.052,187481.0,4080919.0,56997909.0,False,True
6516,Cultura Profética,Un Deseo,0.923,0.592,4.0,-4.878,0.0449,0.234,1.18e-05,0.109,0.953,127.969,322867.0,21645633.0,33245887.0,False,True
6517,Cultura Profética,Te Creí,0.716,0.344,2.0,-12.879,0.109,0.178,0.0,0.128,0.547,130.079,242413.0,31132073.0,19091891.0,False,True
6518,Cultura Profética,Para Estar,0.798,0.571,9.0,-5.836,0.0372,0.366,0.000725,0.187,0.654,121.04,296619.0,36852857.0,34170845.0,False,True
6519,Cultura Profética,De Antes,0.739,0.672,8.0,-7.173,0.184,0.218,0.0,0.125,0.833,129.581,304973.0,10267759.0,26764254.0,False,True
6520,Cultura Profética,La Espera,0.448,0.268,11.0,-9.506,0.061,0.901,0.0,0.111,0.405,75.314,265877.0,65284648.0,37431596.0,False,True
6521,Staind,It's Been Awhile,0.509,0.774,6.0,-4.054,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264707.0,205504473.0,243252259.0,False,True
6522,Staind,So Far Away,0.407,0.896,6.0,-2.935,0.063,0.012,0.0,0.196,0.156,138.697,243573.0,52031404.0,123105706.0,False,True
6523,Staind,Mudshovel,0.328,0.826,6.0,-5.085,0.0362,0.000224,0.000944,0.0818,0.341,106.606,282093.0,10129276.0,99161879.0,False,True
6524,Staind,Outside,0.515,0.594,1.0,-4.708,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133.0,116389564.0,117803221.0,False,True
6525,Staind,Right Here,0.492,0.646,10.0,-5.334,0.0303,0.00136,2.21e-05,0.121,0.214,112.228,253933.0,11399364.0,62688729.0,False,True
6526,Staind,For You,0.318,0.958,10.0,-2.683,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200.0,5998155.0,36327437.0,False,True
6527,Staind,Something to Remind You,0.414,0.295,10.0,-9.271,0.033,0.846,0.0,0.079,0.218,125.833,247053.0,64564475.0,32888027.0,False,True
6529,Staind,Tangled up in You,0.469,0.318,1.0,-8.648,0.0253,0.646,0.000165,0.105,0.116,82.135,275707.0,25028170.0,25049241.0,False,True
6530,Staind,Zoe Jane,0.505,0.687,3.0,-5.174,0.0288,0.0146,0.0218,0.189,0.0473,118.045,276840.0,7352116.0,19766776.0,False,True
6531,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),0.749,0.497,10.0,-12.609,0.105,0.41,0.0499,0.0504,0.585,95.818,438493.0,41869462.0,370599453.0,False,True
6532,"Grover Washington, Jr.",Just the Two of Us,0.743,0.429,10.0,-14.576,0.0902,0.447,0.362,0.0455,0.597,95.406,443773.0,19097577.0,117651967.0,True,True
6534,"Grover Washington, Jr.",Mister Magic,0.734,0.64,5.0,-8.471,0.0661,0.00606,0.37,0.0602,0.868,103.812,541827.0,11461423.0,13007030.0,False,True
6535,"Grover Washington, Jr.",Winelight,0.766,0.381,10.0,-14.456,0.0805,0.18,0.0844,0.48,0.634,98.862,452573.0,3549884.0,5724420.0,False,True
6536,"Grover Washington, Jr.",Knucklehead,0.424,0.432,8.0,-13.014,0.0422,0.593,0.344,0.0764,0.832,174.03,479467.0,464843.0,2199555.0,False,True
6537,"Grover Washington, Jr.","Let It Flow (For ""DR. J"")",0.743,0.352,9.0,-17.225,0.061,0.146,0.104,0.0585,0.722,108.785,350600.0,347231.0,3179994.0,False,True
6538,"Grover Washington, Jr.",Make Me a Memory,0.785,0.302,0.0,-14.555,0.0551,0.735,0.12,0.123,0.467,122.979,392027.0,398293.0,1619436.0,False,True
6539,"Grover Washington, Jr.",In the Name of Love,0.719,0.222,10.0,-18.644,0.052,0.623,0.91,0.0991,0.499,92.409,326773.0,417190.0,2672325.0,False,True
6540,"Grover Washington, Jr.","Take Me There (7"" Version)",0.808,0.468,7.0,-12.457,0.0493,0.762,0.897,0.146,0.689,132.734,207013.0,81802.0,110189.0,False,True
6541,Stan Getz,The Girl From Ipanema,0.664,0.194,5.0,-15.487,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,321827.0,482293.0,143330623.0,False,True
6542,Stan Getz,Corcovado (Quiet Nights Of Quiet Stars),0.572,0.152,9.0,-15.658,0.0408,0.961,0.000432,0.136,0.339,127.497,254667.0,2528862.0,87323987.0,False,True
6543,Stan Getz,Só Danço Samba,0.578,0.364,2.0,-15.162,0.0441,0.683,0.0539,0.105,0.723,78.073,216227.0,1409971.0,61463773.0,False,True
6544,Stan Getz,A Nightingale Sang In Berkeley Square,0.425,0.0429,1.0,-24.86,0.0408,0.951,0.0184,0.148,0.255,96.097,419627.0,108784.0,56244719.0,False,True
6545,Stan Getz,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,0.531,0.198,9.0,-15.811,0.039,0.952,0.00267,0.119,0.437,128.038,139987.0,2528862.0,24332355.0,False,True
6546,Stan Getz,Para Machuchar Meu Coracao,0.612,0.156,3.0,-15.823,0.0396,0.962,0.0026,0.102,0.415,131.09,304827.0,1001372.0,44497356.0,False,True
6547,Stan Getz,But Beautiful,0.499,0.0539,11.0,-21.882,0.0396,0.972,0.0287,0.0839,0.324,72.981,280840.0,131312.0,13767497.0,False,True
6548,Stan Getz,The Girl From Ipanema - Single Version,0.696,0.17,5.0,-16.603,0.0385,0.943,0.00154,0.106,0.523,130.967,167533.0,482293.0,23420301.0,False,True
6549,Stan Getz,Desafinado,0.588,0.356,0.0,-17.877,0.0807,0.708,0.0972,0.122,0.763,87.167,349080.0,16975.0,17639997.0,False,True
6550,Stan Getz,O Pato,0.608,0.387,11.0,-20.157,0.0411,0.86,0.662,0.187,0.809,91.489,149080.0,95975.0,7474581.0,False,True
6551,Dave Matthews Band,Crash into Me,0.541,0.677,4.0,-10.764,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467.0,29145878.0,187855565.0,False,True
6552,Dave Matthews Band,Ants Marching,0.637,0.856,2.0,-4.34,0.034,0.0187,1.99e-05,0.0157,0.846,113.32,271187.0,6419682.0,77750182.0,False,True
6553,Dave Matthews Band,Where Are You Going,0.444,0.583,7.0,-8.121,0.0259,0.5,0.15,0.105,0.258,97.492,231867.0,10468730.0,26640301.0,False,True
6554,Dave Matthews Band,The Space Between,0.406,0.73,9.0,-6.278,0.0315,0.0471,0.0,0.229,0.207,170.032,242000.0,5109176.0,44863731.0,False,True
6555,Dave Matthews Band,You & Me,0.652,0.627,7.0,-7.313,0.0894,0.436,8.11e-06,0.0674,0.315,137.867,340533.0,11272803.0,31914600.0,False,True
6556,Dave Matthews Band,Satellite,0.711,0.686,8.0,-6.484,0.0286,0.176,1.96e-05,0.0791,0.57,125.373,291640.0,2126012.0,41913707.0,False,True
6557,Dave Matthews Band,What Would You Say,0.639,0.942,2.0,-4.68,0.05,0.12,0.000445,0.0682,0.636,119.673,222333.0,2095270.0,22360943.0,False,True
6558,Dave Matthews Band,#41,0.577,0.726,4.0,-8.011,0.0299,0.00199,0.0386,0.158,0.764,107.416,399800.0,4160936.0,34528391.0,False,True
6559,Dave Matthews Band,Grey Street,0.527,0.908,11.0,-5.105,0.036,0.155,8.89e-05,0.581,0.893,99.482,306347.0,1994799.0,18460782.0,False,True
6560,Dave Matthews Band,So Much to Say,0.715,0.78,2.0,-6.688,0.0327,0.0109,0.0017,0.119,0.838,115.897,246600.0,645156.0,26359656.0,False,True
6561,Alphaville,Forever Young - 2019 Remaster,0.483,0.471,9.0,-9.711,0.0284,0.397,0.000336,0.331,0.291,137.012,226000.0,383177233.0,414274836.0,False,True
6562,Alphaville,Big in Japan - 2019 Remaster,0.757,0.596,7.0,-8.039,0.0339,0.0409,0.0447,0.171,0.195,97.769,284625.0,40422548.0,160632804.0,False,True
6563,Alphaville,Big in Japan - Single Version; 2019 Remaster,0.773,0.608,7.0,-8.606,0.049,0.146,0.00307,0.13,0.334,97.82,234693.0,40422548.0,81325428.0,False,True
6564,Alphaville,Sounds Like a Melody - 2019 Remaster,0.7,0.802,11.0,-6.966,0.037,0.0422,0.17,0.239,0.445,97.189,286170.0,21947568.0,38194418.0,False,True
6565,Alphaville,Dance With Me,0.556,0.787,0.0,-11.403,0.0275,0.191,0.00386,0.263,0.928,139.353,240960.0,5176365.0,10092636.0,False,True
6566,Alphaville,Sounds Like a Melody,0.65,0.872,7.0,-8.534,0.0414,0.123,0.000185,0.255,0.603,97.436,267907.0,60072705.0,10613291.0,False,True
6567,Alphaville,I Die For You Today,0.583,0.956,2.0,-2.847,0.0365,0.0296,0.000214,0.347,0.679,105.029,227160.0,2823.0,3847115.0,False,True
6568,Alphaville,A Victory of Love - 2019 Remaster,0.737,0.41,9.0,-10.39,0.0518,0.0425,0.00021,0.0513,0.566,118.674,257042.0,658096.0,7244584.0,False,True
6569,Alphaville,Jerusalem,0.648,0.79,7.0,-8.622,0.0273,0.0162,0.0105,0.0667,0.458,119.825,252800.0,2007731.0,2160285.0,False,True
6570,Alphaville,Forever Young - Special Dance Version; 2019 Remaster,0.527,0.937,9.0,-7.604,0.0582,0.000428,0.139,0.0758,0.417,137.145,371853.0,185566.0,1350566.0,False,True
6571,Lifehouse,You And Me,0.459,0.427,7.0,-7.734,0.0267,0.114,0.0,0.168,0.354,139.902,195493.0,178468414.0,448883520.0,False,True
6572,Lifehouse,Hanging By A Moment,0.541,0.864,1.0,-4.915,0.0357,0.00118,0.0,0.0896,0.435,124.557,216067.0,36412783.0,175473026.0,False,True
6573,Lifehouse,From Where You Are,0.363,0.408,9.0,-10.861,0.0273,0.185,2.94e-06,0.113,0.271,87.335,181280.0,11630350.0,27314019.0,False,True
6574,Lifehouse,Whatever It Takes,0.439,0.874,0.0,-4.165,0.0299,0.00571,0.0,0.176,0.527,150.036,207240.0,1726556.0,33754667.0,False,True
6575,Lifehouse,Broken,0.534,0.708,11.0,-5.732,0.0402,0.089,0.0,0.192,0.488,130.639,286480.0,46399415.0,49132855.0,False,True
6576,Lifehouse,Halfway Gone,0.543,0.919,1.0,-4.831,0.0415,0.000449,0.0,0.243,0.498,125.023,195307.0,22725718.0,42119624.0,False,True
6577,Lifehouse,Between The Raindrops,0.525,0.63,6.0,-6.673,0.0317,0.00119,0.0,0.146,0.236,106.978,285120.0,22228880.0,48640507.0,False,True
6578,Lifehouse,Blind,0.425,0.75,2.0,-4.796,0.0293,0.00335,0.0,0.115,0.266,86.911,300067.0,12971171.0,21207209.0,False,True
6579,Lifehouse,Everything,0.13,0.365,1.0,-8.393,0.0313,0.0931,0.0721,0.102,0.039,181.345,367160.0,7598180.0,59164677.0,False,True
6580,Lifehouse,First Time,0.442,0.952,3.0,-2.214,0.0541,2.41e-05,0.0,0.205,0.505,130.682,203640.0,9847175.0,15494576.0,False,True
6581,BUMP OF CHICKEN,SOUVENIR,0.622,0.94,2.0,-4.997,0.0413,0.0094,6.48e-06,0.0957,0.96,158.056,264127.0,12230252.0,27876546.0,False,True
6582,BUMP OF CHICKEN,クロノスタシス,0.699,0.738,0.0,-7.487,0.0259,0.0963,5.42e-05,0.163,0.671,120.001,339870.0,12771012.0,13066460.0,False,True
6583,BUMP OF CHICKEN,天体観測,0.366,0.949,1.0,-3.552,0.11,0.381,0.0,0.0902,0.467,164.979,263600.0,117378754.0,34851121.0,False,True
6584,BUMP OF CHICKEN,"Hello,world!",0.597,0.913,8.0,-5.448,0.0321,0.00409,2.53e-05,0.405,0.713,105.541,248453.0,69237120.0,21388921.0,False,True
6585,BUMP OF CHICKEN,アカシア,0.469,0.929,7.0,-2.971,0.0339,0.0244,0.0,0.0574,0.578,139.99,262107.0,68440668.0,27886308.0,False,True
6586,BUMP OF CHICKEN,なないろ,0.593,0.862,9.0,-4.347,0.0299,0.0178,0.0,0.101,0.84,124.978,259878.0,3785854.0,15372436.0,False,True
6587,BUMP OF CHICKEN,ray,0.61,0.92,3.0,-3.704,0.0501,0.00664,0.0,0.33,0.352,132.234,300680.0,52444390.0,12571194.0,False,True
6588,BUMP OF CHICKEN,新世界,0.56,0.961,5.0,-3.078,0.042,0.00503,0.0,0.094,0.77,162.912,225677.0,16594583.0,9568065.0,False,True
6589,BUMP OF CHICKEN,記念撮影,0.615,0.738,9.0,-6.883,0.0291,0.115,0.0,0.0554,0.67,119.924,282563.0,22012580.0,10028581.0,False,True
6590,BUMP OF CHICKEN,Aurora,0.541,0.885,10.0,-3.832,0.0444,0.018,0.0,0.219,0.467,129.95,279194.0,18705917.0,9554348.0,False,True
6591,Martin Solveig,All Day And Night,0.567,0.765,1.0,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,169467.0,22950222.0,278080902.0,False,True
6592,Martin Solveig,All Stars,0.775,0.723,10.0,-3.479,0.0486,0.17,0.000672,0.0579,0.604,124.05,170323.0,49716890.0,174043772.0,False,True
6593,Martin Solveig,Places,0.728,0.854,0.0,-3.86,0.0457,0.248,0.00188,0.149,0.62,121.995,202746.0,27745252.0,205899187.0,False,True
6594,Martin Solveig,Lonely Heart,0.786,0.733,8.0,-4.283,0.0337,0.0664,0.0,0.0564,0.81,123.973,167527.0,466971.0,16269486.0,False,True
6597,Martin Solveig,Do It Right,0.805,0.763,5.0,-4.337,0.0703,0.0595,0.0543,0.0774,0.595,125.056,213211.0,33307573.0,144823599.0,False,True
6598,Martin Solveig,Juliet & Romeo,0.712,0.664,11.0,-8.026,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514.0,6804550.0,71478074.0,False,True
6599,Martin Solveig,Tequila - Jax Jones & Martin Solveig Present Europa,0.773,0.695,1.0,-7.101,0.0954,0.00144,0.0167,0.111,0.837,123.999,210968.0,14664832.0,74381337.0,False,True
6601,El Canto Del Loco,Zapatillas,0.428,0.956,8.0,-2.382,0.178,0.0281,0.0,0.58,0.686,198.076,172640.0,995063.0,58066340.0,False,True
6602,El Canto Del Loco,Besos,0.576,0.909,10.0,-3.306,0.0523,0.00679,4.42e-06,0.134,0.544,104.971,145827.0,287652.0,50704522.0,False,True
6603,El Canto Del Loco,Contigo (feat. Natalia Lafourcade),0.727,0.628,1.0,-7.3,0.0269,0.213,0.0,0.12,0.686,118.007,214853.0,81609711.0,77120284.0,False,True
6604,El Canto Del Loco,Puede Ser (with Amaia Montero),0.412,0.591,11.0,-4.673,0.0346,0.398,0.0,0.119,0.344,188.376,181027.0,29867437.0,40209501.0,False,True
6605,El Canto Del Loco,Una Foto en Blanco y Negro,0.545,0.875,1.0,-3.714,0.0337,0.0737,0.0,0.215,0.675,139.008,209893.0,10757784.0,31581442.0,False,True
6606,El Canto Del Loco,Volvera,0.568,0.892,1.0,-3.091,0.0464,0.0111,0.0,0.379,0.783,126.02,229747.0,13560180.0,30570386.0,False,True
6607,El Canto Del Loco,La Madre de Jose,0.629,0.937,1.0,-2.84,0.115,0.293,0.0,0.0744,0.946,101.022,191347.0,14281792.0,32810299.0,False,True
6608,El Canto Del Loco,Insoportable,0.615,0.763,9.0,-4.142,0.0294,0.0119,0.0,0.0648,0.426,131.022,248720.0,941079.0,35032631.0,False,True
6609,El Canto Del Loco,Aunque Tu No Lo Sepas,0.739,0.68,6.0,-5.46,0.0268,0.0107,0.000268,0.121,0.623,99.988,196240.0,2024605.0,38232787.0,False,True
6610,El Canto Del Loco,Peter Pan,0.568,0.832,4.0,-3.358,0.0333,0.29,0.0,0.204,0.48,92.452,259720.0,29779477.0,49523146.0,False,True
6611,Alice Cooper,Poison,0.28,0.908,2.0,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080.0,264551594.0,328124343.0,False,True
6612,Alice Cooper,School's Out,0.294,0.745,5.0,-9.138,0.0461,0.05,0.125,0.676,0.347,134.364,210107.0,11039254.0,131957102.0,False,True
6613,Alice Cooper,No More Mr. Nice Guy,0.498,0.515,11.0,-11.985,0.0395,0.0936,0.0,0.1,0.616,127.761,187893.0,4889541.0,54140747.0,False,True
6614,Alice Cooper,I'm Eighteen,0.618,0.413,4.0,-14.164,0.0302,0.249,0.0517,0.131,0.531,97.84,180760.0,8677823.0,36509800.0,False,True
6615,Alice Cooper,Under My Wheels,0.239,0.798,5.0,-13.952,0.0671,0.000485,0.376,0.141,0.292,141.228,171560.0,32655.0,8601497.0,False,True
6616,Alice Cooper,Feed My Frankenstein,0.531,0.917,0.0,-8.033,0.0554,0.00362,0.000347,0.239,0.393,101.829,284693.0,10028517.0,25501166.0,False,True
6617,Alice Cooper,Bed of Nails,0.252,0.971,10.0,-5.597,0.1,0.00295,5.04e-05,0.528,0.305,137.497,259987.0,4937851.0,9313402.0,False,True
6618,Alice Cooper,I Never Cry,0.553,0.284,0.0,-15.602,0.0317,0.45,3.48e-06,0.114,0.374,136.112,224600.0,2982763.0,8154216.0,False,True
6619,Alice Cooper,Only Women Bleed,0.334,0.476,7.0,-8.497,0.0308,0.535,0.019,0.278,0.189,147.532,210933.0,2155514.0,8923768.0,False,True
6620,Alice Cooper,How You Gonna See Me Now,0.544,0.336,5.0,-14.413,0.038,0.458,3.48e-06,0.133,0.298,136.516,235973.0,228569.0,9025600.0,False,True
6621,Meat Loaf,Paradise By the Dashboard Light,0.326,0.872,2.0,-7.602,0.122,0.214,0.0,0.461,0.492,173.381,508333.0,76651511.0,142884122.0,False,True
6622,Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Single Edit,0.419,0.672,2.0,-6.353,0.092,0.623,0.0,0.412,0.304,105.212,316467.0,238956885.0,168134833.0,False,True
6623,Meat Loaf,Two Out of Three Ain't Bad,0.586,0.48,9.0,-9.138,0.0243,0.385,0.0,0.0947,0.488,79.873,324440.0,90797634.0,64413552.0,False,True
6624,Meat Loaf,Bat Out of Hell,0.204,0.837,5.0,-7.618,0.0676,0.281,0.00405,0.291,0.392,171.514,590000.0,37034731.0,77552106.0,False,True
6625,Meat Loaf,You Took The Words Right Out of My Mouth (Hot Summer Night),0.459,0.681,2.0,-8.773,0.0794,0.254,0.0,0.498,0.68,125.02,304440.0,29296831.0,46414630.0,False,True
6626,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),0.366,0.561,2.0,-10.383,0.0857,0.465,4.28e-06,0.14,0.363,150.425,718600.0,238956885.0,31524233.0,False,True
6627,Meat Loaf,Hot Patootie - Bless My Soul,0.48,0.821,1.0,-6.774,0.0528,0.184,0.015,0.446,0.867,162.533,181773.0,23972.0,20266537.0,False,True
6628,Meat Loaf,Rock And Roll Dreams Come Through,0.564,0.888,0.0,-3.389,0.0329,0.169,0.000101,0.182,0.461,112.234,350867.0,5990574.0,11544473.0,False,True
6629,Meat Loaf,Heaven Can Wait,0.356,0.363,7.0,-11.745,0.0297,0.932,0.00161,0.158,0.228,120.546,280533.0,164681.0,14640899.0,False,True
6630,Meat Loaf,I'd Lie For You (And That's The Truth),0.409,0.626,2.0,-8.032,0.0363,0.556,0.0,0.415,0.305,170.949,400358.0,352839.0,12397317.0,False,True
6631,Savage Garden,Truly Madly Deeply,0.555,0.698,0.0,-8.874,0.0287,0.403,0.0,0.0851,0.816,168.12,277267.0,416894899.0,383783920.0,False,True
6632,Savage Garden,I Knew I Loved You,0.61,0.497,9.0,-9.88,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,250360.0,204233282.0,194580528.0,False,True
6633,Savage Garden,To the Moon & Back,0.584,0.76,0.0,-7.369,0.0359,0.0205,7.25e-06,0.1,0.325,104.101,341067.0,164859681.0,83442006.0,False,True
6634,Savage Garden,I Want You,0.628,0.871,7.0,-6.44,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,232067.0,50911232.0,80315011.0,False,True
6635,Savage Garden,Affirmation,0.481,0.782,8.0,-8.145,0.0717,0.0102,1.77e-06,0.127,0.648,169.985,295800.0,15451333.0,42075273.0,False,True
6636,Savage Garden,Crash and Burn,0.581,0.607,4.0,-8.458,0.028,0.189,1.6e-06,0.0882,0.213,102.03,281467.0,17444953.0,28149038.0,False,True
6637,Savage Garden,The Animal Song,0.652,0.669,6.0,-7.663,0.037,0.0639,3.83e-06,0.0671,0.834,116.088,278000.0,15530876.0,24404516.0,False,True
6638,Savage Garden,Break Me Shake Me,0.757,0.673,0.0,-6.823,0.0279,0.0172,0.000828,0.114,0.661,110.136,203133.0,10404448.0,12877730.0,False,True
6640,Savage Garden,Two Beds And A Coffee Machine,0.49,0.171,9.0,-15.25,0.0315,0.905,0.0,0.128,0.476,100.011,205867.0,915780.0,9973431.0,False,True
6641,ATB,Your Love (9PM),0.669,0.784,7.0,-5.603,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053.0,27148915.0,561368460.0,False,True
6642,ATB,9Pm (Till I Come),0.672,0.941,9.0,-6.427,0.0494,0.0276,0.926,0.149,0.754,130.218,193880.0,15086349.0,90150683.0,False,True
6643,ATB,Don't Stop,0.711,0.937,10.0,-5.314,0.0351,0.146,0.763,0.324,0.57,134.21,221160.0,9680960.0,33263415.0,False,True
6644,ATB,Your Love (9PM) - Tiësto Remix,0.689,0.914,7.0,-3.258,0.0421,0.00485,0.00134,0.179,0.465,128.013,186531.0,2934756.0,24350569.0,False,True
6645,ATB,Ecstasy,0.658,0.878,8.0,-6.834,0.0346,0.135,0.591,0.0948,0.907,130.009,261093.0,20938295.0,30266063.0,False,True
6646,ATB,Ecstasy - Morten Granau Remix,0.687,0.851,6.0,-7.485,0.0418,0.321,0.502,0.228,0.548,137.991,350487.0,82176302.0,13604428.0,False,True
6648,ATB,Friendships (Lost My Love) - ATB Remix,0.656,0.904,11.0,-4.488,0.0425,0.298,0.000155,0.11,0.243,128.007,204375.0,296464.0,9100660.0,False,True
6650,ATB,9 Pm - Till I Come,0.794,0.893,9.0,-7.761,0.088,0.0184,0.947,0.0527,0.718,130.231,328387.0,15086349.0,6160219.0,False,True
6651,Alexandre Desplat,Lily's Theme,0.179,0.048,6.0,-28.663,0.0469,0.889,0.974,0.0775,0.0278,72.93,148813.0,1806129.0,54074440.0,False,True
6652,Alexandre Desplat,The Imitation Game,0.318,0.308,5.0,-13.676,0.0285,0.438,0.889,0.109,0.0592,103.925,157027.0,362461.0,57771490.0,False,True
6653,Alexandre Desplat,Extremely Loud and Incredibly Close,0.474,0.0118,9.0,-31.108,0.0318,0.991,0.891,0.0622,0.0656,79.1,117673.0,118957.0,29909265.0,False,True
6654,Alexandre Desplat,Laurie and Jo on the Hill,0.288,0.126,5.0,-21.044,0.0305,0.986,0.811,0.12,0.179,66.294,61613.0,156466.0,9379203.0,False,True
6655,Alexandre Desplat,Statues,0.321,0.241,1.0,-20.495,0.0373,0.442,0.888,0.105,0.0795,128.98,144200.0,451489.0,29882589.0,False,True
6656,Alexandre Desplat,Courtyard Apocalypse,0.137,0.313,1.0,-17.088,0.0386,0.487,0.918,0.111,0.131,97.365,120387.0,663502.0,20783899.0,False,True
6657,Alexandre Desplat,Mr. Fox in the Fields,0.708,0.391,2.0,-19.885,0.051,0.956,0.776,0.305,0.849,132.015,62520.0,408601.0,11088676.0,False,True
6658,Alexandre Desplat,Alan Turing's Legacy,0.242,0.371,5.0,-11.427,0.0333,0.803,0.969,0.0938,0.102,102.194,116520.0,210552.0,29334794.0,False,True
6659,Alexandre Desplat,The Danish Girl,0.189,0.18,7.0,-18.694,0.0326,0.933,0.577,0.259,0.0569,102.497,130933.0,198321.0,15327008.0,False,True
6660,Alexandre Desplat,Harry and Ginny,0.151,0.014,2.0,-33.439,0.0426,0.98,0.947,0.0935,0.0386,66.96,103853.0,75205.0,11471847.0,False,True
6661,Kris Kristofferson,Highwayman,0.67,0.351,2.0,-16.842,0.0463,0.48,0.0176,0.115,0.45,101.384,182653.0,47677055.0,193343622.0,False,True
6662,Kris Kristofferson,Roll Me Up and Smoke Me When I Die - Live,0.427,0.813,0.0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134267.0,8726136.0,9999321.0,False,True
6663,Kris Kristofferson,American Remains,0.684,0.495,10.0,-13.877,0.0422,0.47,6.98e-05,0.157,0.528,101.999,247000.0,5249475.0,36940149.0,False,True
6664,Kris Kristofferson,On The Road Again - Live,0.411,0.859,4.0,-7.382,0.085,0.0671,0.00201,0.958,0.36,112.228,156173.0,89079.0,1948126.0,False,True
6665,Kris Kristofferson,Silver Stallion,0.625,0.523,1.0,-14.647,0.0311,0.526,0.0564,0.252,0.723,148.03,192427.0,3349316.0,19385881.0,False,True
6666,Kris Kristofferson,"(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990",0.553,0.797,2.0,-8.762,0.0392,0.536,0.0106,0.902,0.454,115.724,198133.0,59254779.0,8753204.0,False,True
6667,Kris Kristofferson,Against the Wind,0.72,0.424,4.0,-17.83,0.0357,0.51,2.58e-05,0.0712,0.582,110.811,228160.0,8700106.0,17283126.0,False,True
6668,Kris Kristofferson,Big River,0.57,0.593,11.0,-14.75,0.102,0.0812,0.00167,0.317,0.767,197.177,167213.0,266445.0,9053966.0,False,True
6669,Kris Kristofferson,"Mammas Don't Let Your Babies Grow Up to Be Cowboys - Live at Nassau Coliseum, Uniondale, NY - March 1990",0.267,0.631,9.0,-9.046,0.0382,0.659,2.39e-05,0.86,0.463,185.001,147453.0,5212294.0,5085132.0,False,True
6670,Kris Kristofferson,Born and Raised in Black and White,0.731,0.527,4.0,-11.761,0.0334,0.571,5.05e-06,0.221,0.692,124.567,241173.0,372884.0,8153860.0,False,True
6671,Gavin Greenaway,Honor Him,0.194,0.11,6.0,-23.824,0.0396,0.859,0.888,0.117,0.0395,68.079,79840.0,1447128.0,52877711.0,False,True
6673,Gavin Greenaway,"Elysium - From ""Gladiator"" Soundtrack",0.12,0.0735,9.0,-25.284,0.0436,0.709,0.765,0.137,0.0378,87.657,161493.0,49017254.0,60818075.0,False,True
6674,Gavin Greenaway,"The Wheat - From ""Gladiator"" Soundtrack",0.189,0.0297,11.0,-33.478,0.0376,0.984,0.831,0.104,0.0855,81.635,63267.0,206631.0,15072141.0,False,True
6675,Gavin Greenaway,Earth,0.0876,0.0504,4.0,-29.69,0.0387,0.755,0.95,0.112,0.0912,170.05,181867.0,251703.0,24422351.0,False,True
